NAME,SOL,LTST,SEQ_ID,ROVER_ELEVATION,TARGET_ELEVATION,TAU,FOCAL_DISTANCE,INCIDENCE_ANGLE,EMISSION_ANGLE,PHASE_ANGLE,LAT,LON,ODOMETRY,SCLK,LAB_SPECTRUM_TYPE,COLOR,FEATURE,ZOOM,TARGET,RMS,COMPRESSION,COMPRESSION_QUALITY,FLOAT,ROCK_SURFACE,GRAIN_SIZE,SOIL LOCATION,SOIL_COLOR,MORPHOLOGY,DISTANCE,LOCATION,LANDFORM_TYPE,WORKSPACE,ANALYSIS_NAME,MIN_COUNT,SCAM_LIBS,SCAM_VISIR,SCAM_RMI,SCAM_RAMAN,SHERLOC,WATSON,UNITS,L6,L0B,R0B,L5,L0G,R0G,L4,L0R,R0R,L3,L2,L1,R1,R2,R3,R4,R5,R6,L6_ERR,L0B_ERR,R0B_ERR,L5_ERR,L0G_ERR,R0G_ERR,L4_ERR,L0R_ERR,R0R_ERR,L3_ERR,L2_ERR,L1_ERR,R1_ERR,R2_ERR,R3_ERR,R4_ERR,R5_ERR,R6_ERR,FILTER_AVG,ERR_AVG,REL_ERR_AVG
Seitah,69.0,08:38:42,zcam03120,-2569.32,,,,48.0674,90.12776,42.44172,18.44452862,77.45229762,288.27,673052403.0,,blue,crater rim,110,,522.0,JPEG,85.0,,,,,,,farfield,Octavia E. Butler Landing,,,rim,108.0,False,False,False,False,False,False,IOF,0.0808624252676963,0.0973486602306366,0.0913417637348175,0.1260733753442764,0.146789401769638,0.1452096402645111,0.2083610594272613,0.2253167480230331,0.2252895236015319,0.2541245222091675,0.2641492784023285,0.2677823305130005,0.2662661075592041,0.2611047029495239,0.2584465742111206,0.2612029016017914,0.2637176215648651,0.2665386497974396,0.0013400299940258,0.0034008903894573,0.0025046856608241,0.002418513642624,0.0039809257723391,0.0032685932237654,0.0071975560858845,0.0044793109409511,0.0043282457627356,0.0042566051706671,0.0047608809545636,0.004573212005198,0.0056882756762206,0.0079355621710419,0.0066703162156045,0.0065647289156913,0.0066604460589587,0.0071774711832404,0.20611,0.00484,0.023482606375236525
Di_ch_iizh,71.0,11:19:30,zcam03121,-2569.32,,,,10.089401,49.8282,57.447693,18.44452862,77.45229762,288.27,673239820.0,,azure,soil,79,,664.0,JPEG,85.0,,,,,,,nearfield,Octavia E. Butler Landing,,Baa Big Han,,306.0,False,False,False,False,False,False,IOF,0.0555374994874,0.0661850422620773,0.0685675740242004,0.0953882783651351,0.1123892366886138,0.1150971576571464,0.1712618768215179,0.1901608109474182,0.1915555745363235,0.2116559147834777,0.2226944714784622,0.2161183506250381,0.2221184968948364,0.2095082700252533,0.2110781669616699,0.2106639891862869,0.2093512266874313,0.2112330645322799,0.0095701916143298,0.0182739328593015,0.0162593442946672,0.017750509083271,0.0225607510656118,0.0206892229616642,0.0272910445928573,0.0323528051376342,0.0287211053073406,0.0295794885605573,0.0292101241648197,0.0251483935862779,0.0238011106848716,0.0224592424929142,0.0195784028619527,0.0184708442538976,0.0182469096034765,0.01487429253757,0.16614,0.02194,0.13205730107138558
Di_ch_iizh,71.0,11:19:30,zcam03121,-2569.32,,,,10.089401,49.8282,57.447693,18.44452862,77.45229762,288.27,673239820.0,,blue,rock,79,Di_ch_iizh,664.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,72.0,False,False,False,False,False,False,IOF,0.0891923382878303,0.0919018164277076,0.0926549658179283,0.1118153855204582,0.1221872419118881,0.1224353313446044,0.1536235511302948,0.1608715653419494,0.16177698969841,0.1689233928918838,0.1809957325458526,0.1735540032386779,0.1782582849264145,0.1677547693252563,0.1722826808691024,0.1720532029867172,0.1717218607664108,0.1719796806573867,0.0122145507484674,0.018096899613738,0.0135128553956747,0.0139243518933653,0.0191688109189271,0.0154445087537169,0.0179293882101774,0.023522637784481,0.0207599587738513,0.0179467238485813,0.0174177251756191,0.016673058271408,0.0171455480158329,0.0167915672063827,0.0162500441074371,0.0154044777154922,0.0146200396120548,0.0121549926698207,0.148,0.01661,0.11222972972972974
Di_ch_iizh,71.0,11:19:30,zcam03121,-2569.32,,,,10.089401,49.8282,57.447693,18.44452862,77.45229762,288.27,673239820.0,,cyan,soil,79,,664.0,JPEG,85.0,,,,,,,nearfield,Octavia E. Butler Landing,,Baa Big Han,,163.0,False,False,False,False,False,False,IOF,0.0476215854287147,0.0541154369711875,0.0576342307031154,0.0749362558126449,0.0900139957666397,0.0909796357154846,0.1348190903663635,0.1477885842323303,0.1520038396120071,0.1687853634357452,0.1848295032978058,0.1801589578390121,0.1845079511404037,0.1693946570158004,0.1678455621004104,0.1676302701234817,0.1655130088329315,0.1697643995285034,0.0035767762456089,0.0053315935656428,0.0063365427777171,0.0041448306292295,0.0066425958648324,0.0077331345528364,0.006914721801877,0.0086010759696364,0.0107019059360027,0.0100562078878283,0.012190094217658,0.0133885350078344,0.0130799431353807,0.0128303430974483,0.0109770102426409,0.0106077566742897,0.0103065799921751,0.0081750722602009,0.1338,0.00898,0.06711509715994021
Di_ch_iizh,71.0,11:19:30,zcam03121,-2569.32,,,,10.089401,49.8282,57.447693,18.44452862,77.45229762,288.27,673239820.0,,green,rock,79,,664.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,28.0,False,False,False,False,False,False,IOF,0.094570867717266,0.0946894139051437,0.0934786424040794,0.1104413270950317,0.1210352480411529,0.1141174957156181,0.1478455960750579,0.1578146815299987,0.1541121006011963,0.1708181202411651,0.186294138431549,0.1782804280519485,0.1723022013902664,0.1662983149290084,0.1684955358505249,0.1679623126983642,0.1691293269395828,0.1757931858301162,0.007694567553699,0.0092312274500727,0.0118564506992697,0.0057611316442489,0.006671393290162,0.0115875108167529,0.0066862916573882,0.0100204506888985,0.0143889039754867,0.0082421442493796,0.011009351350367,0.0102718593552708,0.0083915824070572,0.0132508212700486,0.0140011375769972,0.010951928794384,0.0100617446005344,0.0112399589270353,0.14686,0.01007,0.06856870488900996
Di_ch_iizh,71.0,11:19:30,zcam03121,-2569.32,,,,10.089401,49.8282,57.447693,18.44452862,77.45229762,288.27,673239820.0,,lime,rock,79,,664.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,838.0,False,False,False,False,False,False,IOF,0.1030100286006927,0.1151081323623657,0.1114217936992645,0.127719908952713,0.1432674825191497,0.1426549106836319,0.1779843419790268,0.1899722963571548,0.1877020895481109,0.2018205523490905,0.216881662607193,0.2118975073099136,0.2121674865484237,0.2041378617286682,0.2081628143787384,0.2092132717370987,0.2100937813520431,0.2115359753370285,0.0161947831511497,0.0369959361851215,0.0276975166052579,0.0244043376296758,0.0355519913136959,0.0297747887670993,0.0321027375757694,0.0416154079139232,0.0361085161566734,0.0351662226021289,0.0336856245994567,0.0282564908266067,0.0346298553049564,0.0327620506286621,0.0315414257347583,0.0289135444909334,0.0282767154276371,0.0238127186894416,0.17693,0.03097,0.17504097665743515
Di_ch_iizh,71.0,11:19:30,zcam03121,-2569.32,,,,10.089401,49.8282,57.447693,18.44452862,77.45229762,288.27,673239820.0,,orange,soil,79,,664.0,JPEG,85.0,,,,,,,nearfield,Octavia E. Butler Landing,,Baa Big Han,,95.0,False,False,False,False,False,False,IOF,0.077092058956623,0.0833641961216926,0.0903599113225936,0.105230912566185,0.123282566666603,0.131176009774208,0.1764003187417984,0.1920793652534485,0.2020032107830047,0.210809588432312,0.2279218733310699,0.2261759638786316,0.2371475100517273,0.2265279293060302,0.2323593497276306,0.2315412163734436,0.2355817556381225,0.2360944896936416,0.0082920212298631,0.0080816317349672,0.0109721161425113,0.0072866552509367,0.0095141408964991,0.0139376558363437,0.0100725889205932,0.0110762286931276,0.0208085160702466,0.0107321981340646,0.0101940119639039,0.0124788358807563,0.0206726528704166,0.0189153887331485,0.0200366601347923,0.0205635745078325,0.0210450068116188,0.018099071457982,0.18029,0.01404,0.07787453547063065
Di_ch_iizh,71.0,11:19:30,zcam03121,-2569.32,,,,10.089401,49.8282,57.447693,18.44452862,77.45229762,288.27,673239820.0,,purple,rock,79,,664.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,65.0,False,False,False,False,False,False,IOF,0.0929043218493461,0.0923645719885826,0.0910530611872673,0.1014846935868263,0.1128053441643714,0.1150143146514892,0.1431997120380401,0.1533470600843429,0.1539402455091476,0.1691208779811859,0.1846244633197784,0.1807387024164199,0.1877874284982681,0.1800721138715744,0.1843183487653732,0.186042845249176,0.1886531710624694,0.1932682991027832,0.0096977232024073,0.0121595365926623,0.011424577794969,0.0106467828154563,0.0135314548388123,0.013791742734611,0.0161607582122087,0.0210021864622831,0.0167341642081737,0.0180580038577318,0.0193571206182241,0.0167955309152603,0.0214301664382219,0.0211946479976177,0.0206283666193485,0.0189114231616258,0.0167327597737312,0.0148372156545519,0.1506,0.01628,0.10810092961487383
Di_ch_iizh,71.0,11:19:30,zcam03121,-2569.32,,,,10.089401,49.8282,57.447693,18.44452862,77.45229762,288.27,673239820.0,,red,rock,79,,664.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,36.0,False,False,False,False,False,False,IOF,0.0742304697632789,0.0950113609433174,0.0988497585058212,0.1293556690216064,0.1599814146757125,0.1674959361553192,0.2505308389663696,0.2782725393772125,0.2847340106964111,0.3103306293487549,0.3436420857906341,0.3373668789863586,0.3448368608951568,0.3275441229343414,0.3379817306995392,0.3375882804393768,0.3411658704280853,0.3385243415832519,0.0073470384813845,0.009350555948913,0.0070056677795946,0.0097889536991715,0.0106470519676804,0.008268036879599,0.0119752623140811,0.0166180375963449,0.0087357442826032,0.0107813207432627,0.0096575561910867,0.016356972977519,0.0146120125427842,0.0174210052937269,0.0173295885324478,0.0114524001255631,0.0144219705834984,0.0116648348048329,0.25319,0.01186,0.04684229234961886
Di_ch_iizh,71.0,11:19:30,zcam03121,-2569.32,,,,10.089401,49.8282,57.447693,18.44452862,77.45229762,288.27,673239820.0,,magenta,rock,79,,664.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,35.0,False,False,False,False,False,False,IOF,0.0736478194594383,0.092755950987339,0.0945470184087753,0.1307324767112732,0.1610889881849289,0.1670531034469604,0.2604316473007202,0.2864932715892792,0.2837417125701904,0.3222948014736175,0.358477383852005,0.360657274723053,0.3563166260719299,0.3481535911560058,0.351466029882431,0.3489857316017151,0.3522915244102478,0.3498592376708984,0.0032632630318403,0.0068593313917517,0.0065543819218873,0.0052039599977433,0.0089096277952194,0.0069146277382969,0.0107115684077143,0.0155852911993861,0.0129159716889262,0.0157591495662927,0.0145878186449408,0.0115226069465279,0.0161257535219192,0.01482620742172,0.0127627737820148,0.0141475824639201,0.0139896934852004,0.0111743863672018,0.26106,0.01121,0.04294032023289665
Di_ch_iizh,71.0,11:19:30,zcam03121,-2569.32,,,,10.089401,49.8282,57.447693,18.44452862,77.45229762,288.27,673239820.0,,yellow,rock,79,,664.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,44.0,False,False,False,False,False,False,IOF,0.0820841342210769,0.0887742862105369,0.0994696542620658,0.1025764122605323,0.1147120893001556,0.1258390247821808,0.1477600336074829,0.1546499878168106,0.1705090105533599,0.1684539467096328,0.1839300245046615,0.1775592267513275,0.1869022697210312,0.1792594194412231,0.1844061464071273,0.1870456337928772,0.1913901716470718,0.1937045007944107,0.0065421620383858,0.0074771740473806,0.0130927385762333,0.0071103707887232,0.0104805575683712,0.0131602799519896,0.0126516986638307,0.0136719699949026,0.0164593402296304,0.015302981249988,0.0164006222039461,0.0176450256258249,0.012119042687118,0.0159984827041625,0.0138889849185943,0.0132680218666791,0.0099649392068386,0.010552242398262,0.15217,0.01254,0.082407833344286
Lhikan,71.0,11:26:43,zcam03122,-2569.32,,,,8.456299,36.1698,42.463814,18.44452862,77.45229762,288.27,673240264.0,,blue,rock,48,,670.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,335.0,False,False,False,False,False,False,IOF,0.0964042320847511,0.1000939905643463,0.0931247174739837,0.1154895722866058,0.1285634487867355,0.1226201057434082,0.1688950210809707,0.1820838153362274,0.1735329031944275,0.1999987661838531,0.2157351374626159,0.2144813239574432,0.2067528814077377,0.1989719122648239,0.1991282552480697,0.1985889226198196,0.1990612894296646,0.2031233608722686,0.0139234801754355,0.0159682352095842,0.0143084255978465,0.0144305285066366,0.0169659499078989,0.0155114810913801,0.0230914168059825,0.023600123822689,0.0229652840644121,0.0255803354084491,0.0269066337496042,0.0249292906373739,0.0215495806187391,0.0240679383277893,0.0217957943677902,0.0208062957972288,0.0213947277516126,0.01844422519207,0.16759,0.02035,0.12142729279789964
Lhikan,71.0,11:26:43,zcam03122,-2569.32,,,,8.456299,36.1698,42.463814,18.44452862,77.45229762,288.27,673240264.0,,cyan,soil,48,,670.0,JPEG,85.0,,,,,,,nearfield,Octavia E. Butler Landing,,Baa Big Han,,340.0,False,False,False,False,False,False,IOF,0.0567537657916545,0.0668768063187599,0.068841204047203,0.0916947945952415,0.1076961159706115,0.1082810088992118,0.1574484258890152,0.1708033680915832,0.1724076271057129,0.191456988453865,0.1994660794734954,0.1923073232173919,0.1938945800065994,0.1816478371620178,0.1818389892578125,0.1808433532714843,0.1785710453987121,0.1784037202596664,0.0089322905987501,0.0158412996679544,0.0153388883918523,0.0135028539225459,0.0194130558520555,0.0199340786784887,0.0190016254782676,0.0275015253573656,0.0262450445443391,0.0233700443059206,0.0210499446839094,0.0189262889325618,0.0165407620370388,0.0173098277300596,0.0145433386787772,0.012641835026443,0.0112206377089023,0.0087693082168698,0.14885,0.01723,0.11575411488075242
Lhikan,71.0,11:26:43,zcam03122,-2569.32,,,,8.456299,36.1698,42.463814,18.44452862,77.45229762,288.27,673240264.0,,orange,rock,48,,670.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,180.0,False,False,False,False,False,False,IOF,0.0635864287614822,0.0820901989936828,0.0860816687345504,0.1167807355523109,0.1456742882728576,0.1523511409759521,0.2383153736591339,0.2667922675609588,0.2774994969367981,0.3052043616771698,0.3413524627685547,0.3416591584682464,0.3576526045799255,0.3465372622013092,0.3487010896205902,0.3506695926189422,0.3524408936500549,0.352952241897583,0.0073757162317633,0.0110760787501931,0.0101486183702945,0.0124836964532732,0.0144073935225605,0.0128528997302055,0.0254239495843648,0.0282163023948669,0.0182340126484632,0.0314972698688507,0.0338623449206352,0.0336770676076412,0.0173473414033651,0.0165867786854505,0.0176394414156675,0.0165892485529184,0.0176357720047235,0.0148134594783186,0.25146,0.01888,0.07508152390042154
Lhikan,71.0,11:26:43,zcam03122,-2569.32,,,,8.456299,36.1698,42.463814,18.44452862,77.45229762,288.27,673240264.0,,purple,rock,48,,670.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,336.0,False,False,False,False,False,False,IOF,0.0765325725078582,0.0868691578507423,0.0830976217985153,0.1159330308437347,0.1330295354127884,0.1266369670629501,0.1856122612953186,0.1977746188640594,0.1854993849992752,0.2125518471002578,0.2236369401216507,0.2193110585212707,0.2090951353311538,0.2016811519861221,0.2032800167798996,0.2043990045785904,0.2025000154972076,0.203631117939949,0.0102130994200706,0.0145429763942956,0.0179270170629024,0.0153317796066403,0.0194604191929101,0.0226992852985858,0.0273188073188066,0.0298792514950037,0.030891990289092,0.0314775072038173,0.0321122556924819,0.0329918079078197,0.0340632908046245,0.0329272896051406,0.0313000492751598,0.0309025067836046,0.030473455786705,0.0268290378153324,0.17062,0.02619,0.15349900363380614
Lhikan,71.0,11:26:43,zcam03122,-2569.32,,,,8.456299,36.1698,42.463814,18.44452862,77.45229762,288.27,673240264.0,,red,soil,48,,670.0,JPEG,85.0,,,,,,,nearfield,Octavia E. Butler Landing,,Baa Big Han,,638.0,False,False,False,False,False,False,IOF,0.0471627749502658,0.0548633933067321,0.0570684969425201,0.0753547325730323,0.0892276987433433,0.0921692922711372,0.1379138678312301,0.1514994204044342,0.1567330956459045,0.1743815243244171,0.1935870796442031,0.1896108090877533,0.1946678608655929,0.1810639649629593,0.180122435092926,0.1787299811840057,0.1775311976671219,0.1801169365644455,0.0037125058006495,0.0064327125437557,0.0064867562614381,0.0057480703108012,0.0082905944436788,0.0077741960994899,0.0108886221423745,0.0127180190756917,0.0116214677691459,0.0128113524988293,0.0125816687941551,0.0116416020318865,0.0108636943623423,0.0101974103599786,0.0096449358388781,0.0088866492733359,0.0089099239557981,0.0077142338268458,0.13954,0.00927,0.06643256413931489
A_koo,72.0,13:35:03,zcam03123,-2569.32,,,,22.833504,36.7672,33.269524,18.44452862,77.45229762,288.27,673336927.0,,purple,pebble,110,,776.0,JPEG,85.0,,,,,,,nearfield,Octavia E. Butler Landing,,Baa Big Han,,163.0,False,False,False,False,False,False,IOF,0.0671055242419242,0.0766906961798667,0.0784546509385109,0.0942974910140037,0.106103204190731,0.1102644279599189,0.1413922607898712,0.1449957340955734,0.1528597623109817,0.1579337120056152,0.1619972884654998,0.1560693830251693,0.1629863381385803,0.1561136990785598,0.1559646427631378,0.1561920791864395,0.1547408103942871,0.1548386812210083,0.0073317736387252,0.0085743609815835,0.0071642035618424,0.0094257481396198,0.0115496404469013,0.0103014633059501,0.0160558633506298,0.0165818929672241,0.0166135467588901,0.0188383739441633,0.0189449843019247,0.0173207595944404,0.0185586642473936,0.0174031890928745,0.0171760059893131,0.0198043975979089,0.0179002862423658,0.0208605956286191,0.13272,0.01502,0.11317058468957203
A_koo,72.0,13:35:03,zcam03123,-2569.32,,,,22.833504,36.7672,33.269524,18.44452862,77.45229762,288.27,673336927.0,,blue,soil,110,,776.0,JPEG,85.0,,,,,,,nearfield,Octavia E. Butler Landing,,Baa Big Han,,286.0,False,False,False,False,False,False,IOF,0.0493954457342624,0.0565976724028587,0.0547050535678863,0.0705689564347267,0.0796593502163887,0.0787472575902938,0.109101228415966,0.114235058426857,0.118482805788517,0.1288221776485443,0.1311948299407959,0.1233538910746574,0.127647265791893,0.1199797242879867,0.119596816599369,0.1200717017054557,0.1208883821964263,0.1251993030309677,0.0140637196600437,0.019409779459238,0.0206122938543558,0.0202077366411685,0.0236711613833904,0.0262264665216207,0.0259733777493238,0.0299029406160116,0.0350326858460903,0.0280388351529836,0.0254599340260028,0.0234258063137531,0.0266585797071456,0.0236362870782613,0.0206128284335136,0.0193486493080854,0.0181251950562,0.0148755144327878,0.10268,0.02307,0.22467861316712118
A_koo,72.0,13:35:03,zcam03123,-2569.32,,,,22.833504,36.7672,33.269524,18.44452862,77.45229762,288.27,673336927.0,,cyan,soil,110,,776.0,JPEG,85.0,,,,,,,nearfield,Octavia E. Butler Landing,,Baa Big Han,,344.0,False,False,False,False,False,False,IOF,0.055551316589117,0.0664187669754028,0.0704133510589599,0.085786335170269,0.0987420007586479,0.1068439036607742,0.1418155580759048,0.1493412107229232,0.1623618751764297,0.1674159318208694,0.1716714799404144,0.161660611629486,0.1778357177972793,0.1695039570331573,0.169076457619667,0.1682625263929367,0.1685157418251037,0.1682684123516082,0.0121123362332582,0.0203809719532728,0.0183314606547355,0.0199311580508947,0.0242743901908397,0.0242360606789588,0.0292363911867141,0.0338716618716716,0.0322286412119865,0.0321197398006916,0.0304260123521089,0.0271859187632799,0.0266042873263359,0.025962745770812,0.0238423254340887,0.0211645979434251,0.0210200324654579,0.0165832601487636,0.13664,0.02442,0.17871779859484777
A_koo,72.0,13:35:03,zcam03123,-2569.32,,,,22.833504,36.7672,33.269524,18.44452862,77.45229762,288.27,673336927.0,,green,rock,110,,776.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,587.0,False,False,False,False,False,False,IOF,0.0695388168096542,0.0833788812160492,0.0866955742239952,0.1088350042700767,0.1238768324255943,0.133305013179779,0.177081823348999,0.184047982096672,0.200911670923233,0.2038584202528,0.2174569517374038,0.2085765600204467,0.2280606627464294,0.2193544507026672,0.2209932208061218,0.2209011316299438,0.2221380472183227,0.2237504124641418,0.0036558327265083,0.0060045667923986,0.0056212074123322,0.0067125018686056,0.0083682080730795,0.0083410162478685,0.0133210094645619,0.0130983963608741,0.0123748471960425,0.0149057060480117,0.0145593844354152,0.0137472935020923,0.0134277921169996,0.013842100277543,0.0131651125848293,0.0133426804095506,0.0117114074528217,0.0109658651053905,0.17404,0.01095,0.06291657090324063
A_koo,72.0,13:35:03,zcam03123,-2569.32,,,,22.833504,36.7672,33.269524,18.44452862,77.45229762,288.27,673336927.0,,orange,rock,110,,776.0,JPEG,85.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Baa Big Han,,132.0,False,False,False,False,False,False,IOF,0.0709901675581932,0.0894028842449188,0.0912250056862831,0.1198671832680702,0.1438181847333908,0.1495976895093917,0.2246002107858657,0.235305830836296,0.2574009895324707,0.2746818363666534,0.2948826253414154,0.2817874848842621,0.3028360307216644,0.2979321479797363,0.3008739054203033,0.3013968467712402,0.3025663495063782,0.3047894537448883,0.00392796844244,0.007344467099756,0.0060596750117838,0.0069598951376974,0.0087489634752273,0.0077162589877843,0.0096396598964929,0.0120230838656425,0.011989495716989,0.0145376427099108,0.0128168445080518,0.0137700540944933,0.0114968745037913,0.0152032254263758,0.0138366296887397,0.0135010769590735,0.0142332408577203,0.0092475824058055,0.22466,0.01073,0.047761061159084836
A_koo,72.0,13:35:03,zcam03123,-2569.32,,,,22.833504,36.7672,33.269524,18.44452862,77.45229762,288.27,673336927.0,,red,soil,110,,776.0,JPEG,85.0,,,,,,,nearfield,Octavia E. Butler Landing,,Baa Big Han,,325.0,False,False,False,False,False,False,IOF,0.0508110560476779,0.0606981292366981,0.062738336622715,0.0792105719447135,0.0923891738057136,0.0992014482617378,0.1416660696268081,0.1513135731220245,0.1627222150564193,0.1767005771398544,0.1919622123241424,0.1839556246995926,0.1967090666294098,0.1870896965265274,0.1846545338630676,0.1839911192655563,0.1844335049390792,0.1876993775367736,0.0027128844521939,0.0058462209999561,0.0060270400717854,0.0049510817043483,0.0067528649233281,0.0073618129827082,0.0093382177874445,0.0098185064271092,0.0117305777966976,0.0116992415860295,0.0118154203519225,0.010474594309926,0.0103754065930843,0.0100260311737656,0.0086706224828958,0.0078616719692945,0.0079898964613676,0.0070646395906805,0.14322,0.00836,0.05837173579109063
baa_big_han,73.0,11:23:50,zcam03124,-2569.14,,,,9.003098,82.51734,75.46996,18.44427799,77.45251746,307.74,673417593.0,,yellow,rock,110,,80.0,NONE,0.0,,,,,,massive,nearfield,Octavia E. Butler Landing,,Dibahi,,182.0,False,False,False,False,False,False,IOF,0.0905645564198494,0.0982190892100334,0.0961513221263885,0.1129762828350067,0.1229413226246833,0.1236679702997207,0.1542437225580215,0.165332943201065,0.1646291464567184,0.1758246719837188,0.1856940388679504,0.1831887364387512,0.1832745373249054,0.1819369196891784,0.1838264465332031,0.1841096580028534,0.1850366741418838,0.18811696767807,0.0153241362422704,0.0165176875889301,0.0145145449787378,0.0178129281848669,0.0190394110977649,0.01802858710289,0.0230866391211748,0.024684963747859,0.025220988318324,0.0256543178111314,0.0250661484897136,0.0246163848787546,0.0251225195825099,0.0238051041960716,0.0232728254050016,0.0228676963597536,0.0226910766214132,0.0207039024680852,0.15443,0.02156,0.1396101793692935
baa_big_han,73.0,11:23:50,zcam03124,-2569.14,,,,9.003098,82.51734,75.46996,18.44427799,77.45251746,307.74,673417593.0,,red,rock,110,,80.0,NONE,0.0,,,,,,paver,nearfield,Octavia E. Butler Landing,,Dibahi,,68.0,False,False,False,False,False,False,IOF,0.0876336246728897,0.1096620932221412,0.1103166714310646,0.1467595696449279,0.1710391193628311,0.1745102703571319,0.2538118362426758,0.2768808305263519,0.2782546877861023,0.3032638430595398,0.3227400481700897,0.3211450278759002,0.3257898390293121,0.3227618932723999,0.3240639865398407,0.3232474625110626,0.3237087428569793,0.3209352493286133,0.0050515481270849,0.0068865991197526,0.0059641310945153,0.0068856729194521,0.0085810357704758,0.0080899344757199,0.0113032879307866,0.0131636830046772,0.0126321651041507,0.0145327188074588,0.0158335156738758,0.0158405825495719,0.0188599005341529,0.0163217633962631,0.0160711985081434,0.0154113061726093,0.0155680207535624,0.0141513179987668,0.24981,0.01229,0.049197390016412476
baa_big_han,73.0,11:23:50,zcam03124,-2569.14,,,,9.003098,82.51734,75.46996,18.44427799,77.45251746,307.74,673417593.0,,purple,soil,110,,80.0,NONE,0.0,,,,,,,nearfield,Octavia E. Butler Landing,,Dibahi,,144.0,False,False,False,False,False,False,IOF,0.0696173459291458,0.0824780687689781,0.0800774320960044,0.1036957874894142,0.1175703182816505,0.1157953441143035,0.1659942418336868,0.1816675066947937,0.1745217740535736,0.1983217149972915,0.2078815847635269,0.2026000320911407,0.1987735480070114,0.1944119483232498,0.1936752051115036,0.193071573972702,0.192250058054924,0.1956647932529449,0.0088304616510868,0.0098018310964107,0.0092240860685706,0.0122421141713857,0.0132164610549807,0.0129379415884613,0.0157628115266561,0.016220374032855,0.0162904784083366,0.0182205475866794,0.0167343169450759,0.0149237010627985,0.0157105531543493,0.0150343272835016,0.013849601149559,0.0133783714845776,0.012450554408133,0.0111072212457656,0.15934,0.01366,0.08572863060123007
baa_big_han,73.0,11:23:50,zcam03124,-2569.14,,,,9.003098,82.51734,75.46996,18.44427799,77.45251746,307.74,673417593.0,,magenta,soil,110,,80.0,NONE,0.0,,,,,,,nearfield,Octavia E. Butler Landing,,Dibahi,,108.0,False,False,False,False,False,False,IOF,0.069908931851387,0.0830145552754402,0.0803920552134513,0.1046571433544159,0.1183516681194305,0.1182881668210029,0.165645569562912,0.1818192154169082,0.1798957288265228,0.1986068487167358,0.2092353552579879,0.2048851400613784,0.2067965865135193,0.2014751881361007,0.2011356353759765,0.2004057914018631,0.2000846415758133,0.2025820761919021,0.0071743275038897,0.00730282953009,0.0056579196825623,0.007853927090764,0.0086146807298064,0.0074272034689784,0.0117895491421222,0.0128947589546442,0.0096687907353043,0.0143020767718553,0.0156559664756059,0.0152345793321728,0.013496465049684,0.0126032009720802,0.0121447024866938,0.0116014741361141,0.0112988213077187,0.0100347260013222,0.16262,0.01082,0.06653548149059156
baa_big_han,73.0,11:23:50,zcam03124,-2569.14,,,,9.003098,82.51734,75.46996,18.44427799,77.45251746,307.74,673417593.0,,green,soil,110,wheel track,80.0,NONE,0.0,,,,,,,nearfield,Octavia E. Butler Landing,,Dibahi,,120.0,False,False,False,False,False,False,IOF,0.0466593578457832,0.0547346621751785,0.0564874298870563,0.0701733753085136,0.0810149759054184,0.0852225646376609,0.1194622367620468,0.1333477050065994,0.137835144996643,0.1495131105184555,0.1626705229282379,0.1592345833778381,0.1666115522384643,0.1603652536869049,0.1583627313375473,0.1569237262010574,0.156342938542366,0.1618566215038299,0.0039153397083282,0.0049467794597148,0.0036823479458689,0.0055254036560654,0.0064374501816928,0.0051154824905097,0.0096358843147754,0.010264522396028,0.0070394482463598,0.0121272839605808,0.0131584918126463,0.0127691095694899,0.0082128699868917,0.0083733974024653,0.0078272717073559,0.0077075841836631,0.0074196145869791,0.0069776927120983,0.12316,0.00784,0.06365703150373497
